Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Sports,Business,robby gordon planning to proceed with caution robby gordon plan to join the oil spill the tire chunk the sharp piece of debris and the other typical racetrack hazard on sunday,"Robby Gordon Planning to Proceed With Caution Robby Gordon plans to join the oil spills, the tire chunks, the sharp pieces of debris and the other typical racetrack hazards on Sunday."
Business,Sci/Tech,siemens in 2.69bn deal with bbc german industrial giant siemens ha signed a 2.69bn contract to deliver technology service around the world to the bbc a deal that will see it acquire the broadcaster technology subsidiary,"Siemens in 2.69bn deal with BBC German industrial giant Siemens has signed a 2.69bn contract to deliver technology services around the world to the BBC, a deal that will see it acquire the broadcasters technology subsidiary."
Business,Sci/Tech,important rule for phone market face f.c.c vote next week the fcc will likely change the rule on unbundled network largely in way favorable to the regional bell,"Important Rules for Phone Market Face F.C.C. Vote Next week, the FCC will likely change the rules on unbundled networks largely in ways favorable to the Regional bells."
Business,Sci/Tech,amazon 39 s uk dvd rental might presage war with netflix analyst said amazon 39 s launch of the dvd rental service in the uk might be to test it approach and streamline the logistically difficult process of handling dvd through the mail,Amazon #39;s UK DVD Rentals Might Presage War with Netflix Analysts said Amazon #39;s launch of the DVD rental service in the UK might be to test its approach and streamline the logistically difficult process of handling DVDs through the mail.
World,Sci/Tech,breast scan fail in some woman some woman with breast cancer are less likely to have their tumour picked up by scan say expert,"Breast scans 'fail' in some women Some women with breast cancer are less likely to have their tumours picked up by scans, say experts."
Business,World,u consumer confidence down for second month a job woe deepen afp afp u consumer confidence fell for the second straight month in september a the outlook for job deteriorated the conference board said,"US consumer confidence down for second month as job woes deepen (AFP) AFP - US consumer confidence fell for the second straight month in September as the outlook for jobs deteriorated, the Conference Board said."
World,Business,change to nigeria union bill the nigerian senate pass a bill to curb the power of the trade union but amends the no-strike clause,"Changes to Nigeria union bill The Nigerian senate passes a bill  to curb the power of the trade unions, but amends the no-strike clause."
Business,World,eu increase pressure for right in myanmar eu foreign minister agreed monday to tighten sanction against myanmar if it doe not improve it human right record by oct 8 when an eu meeting with asian country start in vietnam,"EU increases pressure for rights in Myanmar EU foreign ministers agreed Monday to tighten sanctions against Myanmar if it does not improve its human rights record by Oct. 8, when an EU meeting with Asian countries starts in Vietnam."
World,Sports,dream team lead spain 44-42 at halftime athens greece a expected the u.s men s basketball team had it hand full in a quarterfinal game against spain on thursday,"Dream Team Leads Spain 44-42 at Halftime ATHENS, Greece - As expected, the U.S. men's basketball team had its hands full in a quarterfinal game against Spain on Thursday..."
World,Business,vote 2004 a guide to the primary get ready for the primary with the herald-tribunes special news section profiling all the federal state and local candidate in race in tuesday election,"Vote 2004 - a guide to the primary Get ready for the primary with the Herald-Tribunes special news section profiling all the federal, state and local candidates in races in Tuesdays election."
World,Business,india s low-cost airline eye business travel afp afp india s pioneer low-cost carrier air deccan plan to raise 50 million dollar in private equity by shedding a 26 percent stake and also aim to enter the corporate business jet segment it chairman said,"India's low-cost airline eyes business travel (AFP) AFP - India's pioneer low-cost carrier Air Deccan plans to raise 50 million dollars in private equity by shedding a 26 percent stake and also aims to enter the corporate business jet segment, its chairman said."
Business,World,china succeeds in cooling economy but 2005 likely to prove just a tough afp afp china can claim some success in the battle to cool it roaring economy in 2004 with a series of macro policy helping prevent another boom-bust cycle but much remains to be done if beijing is to avoid increasing wrangle with trade partner,"China succeeds in cooling economy, but 2005 likely to prove just as tough (AFP) AFP - China can claim some success in the battle to cool its roaring economy in 2004 with a series of macro policies helping prevent another boom-bust cycle, but much remains to be done if Beijing is to avoid increasing wrangles with trade partners."
World,Sci/Tech,microsoft open new software development unit in india afp afp microsoft said it will join with india s second-largest software firm infosys technology to provide software and consulting to manufacturing banking and automobile company,"Microsoft open new software development unit in India (AFP) AFP - Microsoft said it will join with India's second-largest software firm, Infosys Technologies, to provide software and consulting to manufacturing, banking and automobile companies."
World,Sci/Tech,senate panel give nasa extra money ap ap nasa would get 36 16.4 billion next year under a bill a senate committee approved tuesday reversing a decision by house lawmaker to cut the space agency s budget below this year s level,"Senate Panel Gives NASA Extra Money (AP) AP - NASA would get  #36;16.4 billion next year under a bill a Senate committee approved Tuesday, reversing a decision by House lawmakers to cut the space agency's budget below this year's levels."
Business,Sci/Tech,time warner in 600m setttlement time warner is to announce today that it will pay between 500 and 600 million to settle federal investigation into irregularity at america online according to report in the american press,"Time warner in \$600m setttlement Time Warner is to announce today that it will pay between \$500 and \$600 million to settle federal investigations into irregularities at America Online, according to reports in the American press."
Sci/Tech,World,fusion reactor decision must wait six nation planning to build the world s biggest nuclear fusion reactor fail to agree where to site the facility,Fusion reactor decision must wait Six nations planning to build the world's biggest nuclear fusion reactor fail to agree where to site the facility.
World,Sci/Tech,breast scan fail in some woman some woman with breast cancer are less likely to have their tumour picked up by scan say expert,"Breast scans 'fail' in some women Some women with breast cancer are less likely to have their tumours picked up by scans, say experts."
Business,Sci/Tech,yahoo ups ante for small business web giant yahoo is gambling that price cut on it domain name registration and web hosting product will make it more competitive with discounter in the space which mean that small business looking to move online get a sweeter deal through,Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through ...
Business,Sci/Tech,fcc mull airborne mobile phone use although there may have been technical limitation at the time the cell phone ban wa established according to idc 39 s shiv bakhshi it is unclear why the ban ha remained in place given that,"FCC Mulls Airborne Mobile Phone Use Although there may have been technical limitations at the time the cell phone ban was established, according to IDC #39;s Shiv Bakhshi, it is unclear why the ban has remained in place, given that "
World,Business,mich elephant get therapy for arthritis royal oak mich like any patient wanda need positive reinforcement to wrestle through her physical therapy,"Mich. Elephant Gets Therapy for Arthritis ROYAL OAK, Mich. - Like any patient, Wanda needs positive reinforcement to wrestle through her physical therapy..."
Business,Sci/Tech,amazon sue spammer for misleading consumer seattle amazon.com ha filed three lawsuit in king county superior court against unidentified defendant who allegedly forged e-mail and web site to fool consumer into thinking they are doing business with the internet retailer,Amazon sues spammers for misleading consumers SEATTLE -- Amazon.com has filed three lawsuits in King County Superior Court against unidentified defendants who allegedly forged e-mails and Web sites to fool consumers into thinking they are doing business with the Internet retailer.
World,Sci/Tech,cellphone industry hit snag a it woos untapped market the mobile phone industry is turning it attention to the last untapped demographic people over 65,Cellphone Industry Hits Snag as It Woos Untapped Market The mobile phone industry is turning its attention to the last untapped demographic - people over 65.
Sci/Tech,Business,make hotel just like home hotel operator take note today hotel guest are making a nonsense of room-pricing strategy with their aggressive internet-aided discount-hunting,"Make hotels just like home HOTEL operators, take note: Todays hotel guests are making a nonsense of room-pricing strategies with their aggressive, Internet-aided discount-hunting."
World,Sci/Tech,fda approves lens implant to sharpen sight washington there s a new option for people who suffer from extreme nearsightedness whose world loses it crisp edge just a few inch from their nose the first implantable lens for nearsightedness wa approved monday by the food and drug administration,"FDA Approves Lens Implant to Sharpen Sight WASHINGTON - There's a new option for people who suffer from extreme nearsightedness, whose world loses its crisp edge just a few inches from their noses. The first implantable lens for nearsightedness was approved Monday by the Food and Drug Administration..."
Business,Sci/Tech,ca partner move on a kumar face charge concern over the fate of former computer associate international chairman and ceo sanjay kumar accompanied the collective sigh of relief felt by ca partner last week when federal prosecutor settled a two-year-old accounting fraud investigation with the,"CA, Partners Move On As Kumar Faces Charges Concern over the fate of former Computer Associates International chairman and CEO Sanjay Kumar accompanied the collective sigh of relief felt by CA partners last week when federal prosecutors settled a two-year-old accounting fraud investigation with the "
World,Business,schwarzenegger vow to defend emission law toyota general motor and seven other automaker filed suit to block california s new greenhouse gas regulation which wa approved by the state in september,"Schwarzenegger Vows to Defend Emissions Law Toyota, General Motors and seven other automakers filed suit to block California's new greenhouse gas regulation, which was approved by the state in September."
Sci/Tech,Business,ciena post a loss forecast flat sale by deborah cohen chicago reuters telecommunication equipment makerciena corp on thursday reported a wider loss for thefiscal third quarter due to slack demand and forecast sale inthe current quarter would be little changed from the thirdquarter,"Ciena Posts a Loss, Forecasts Flat Sales &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Deborah Cohen&lt;/p&gt;&lt;p&gt; CHICAGO (Reuters) - Telecommunications equipment makerCiena Corp. &lt;CIEN.O&gt; on Thursday reported a wider loss for thefiscal third quarter due to slack demand and forecast sales inthe current quarter would be little changed from the thirdquarter.&lt;/p&gt;"
Sports,Business,sixers-wizards matinee doesn 39 t disappoint still home in philly for the thanksgiving holiday we decided to hit the sixers/wizards matinee yesterday one of the best decision we 39 ve made in a long time,"Sixers-Wizards matinee doesn #39;t disappoint Still home in Philly for the Thanksgiving holiday, we decided to hit the Sixers/Wizards matinee yesterday. One of the best decisions we #39;ve made in a long time."
Sci/Tech,Business,"report consumer tuning in to plasma tv first-quarter shipment of plasma television in the united state more than doubled from the previous year according to research firm isuppli price fell by nearly 1,000 over the same period","Report: Consumers tuning in to plasma TVs First-quarter shipments of plasma televisions in the United States more than doubled from the previous year, according to research firm iSuppli. Prices fell by nearly \$1,000 over the same period. "
Sports,Business,sixers-wizards matinee doesn 39 t disappoint still home in philly for the thanksgiving holiday we decided to hit the sixers/wizards matinee yesterday one of the best decision we 39 ve made in a long time,"Sixers-Wizards matinee doesn #39;t disappoint Still home in Philly for the Thanksgiving holiday, we decided to hit the Sixers/Wizards matinee yesterday. One of the best decisions we #39;ve made in a long time."
Sports,Business,tyncastle sale get official go ahead of the vote received by proxy and from shareholder in the room at a stormy extraordinary general meeting last night 62.5 were in favour of the resolution,"Tyncastle sale gets official go ahead Of the votes received by proxy and from shareholders in the room at a stormy extraordinary general meeting last night, 62.5 were in favour of the resolution."
World,Sports,shah rukh khan apologises to buddhist monk colombo bollywood superstar shah rukh khan ha apologised to sri lanka 39 s protesting buddhist monk for the timing of his mega concert here which coincides with the death anniversary of a popular priest but said the show will go on,"Shah Rukh Khan apologises to Buddhist monks COLOMBO: Bollywood superstar Shah Rukh Khan has apologised to Sri Lanka #39;s protesting Buddhist monks for the timing of his mega concert here, which coincides with the death anniversary of a popular priest, but said the show will go on."
Sci/Tech,World,court ruling ha fat cat purring the future of horseracing in britain wa thrown into confusion this week a a result of a judgment by the european court of justice,Court ruling has fat cats purring THE future of horseracing in Britain was thrown into confusion this week as a result of a judgment by the European Court of Justice.
Sports,Sci/Tech,glory come amid empty seat and closed shutter here in old europe people install shutter outside their window to keep out the heat the pollution the daylight the noise they also lock the shutter tight when they go away on holiday,"Glory Comes Amid Empty Seats and Closed Shutters HERE in Old Europe, people install shutters outside their windows to keep out the heat, the pollution, the daylight, the noise. They also lock the shutters tight when they go away on holiday."
Sci/Tech,World,site security get a recount at rock the vote grassroots movement to register younger voter leaf publishing tool accessible to outsider,Site security gets a recount at Rock the Vote Grassroots movement to register younger voters leaves publishing tools accessible to outsiders.
World,Sci/Tech,1994 law designed to preserve guard job ap ap a 1994 law strengthened job protection for national guard and reserve troop called to active duty here are major provision of the uniformed service employment and reemployment right act userra,1994 Law Designed to Preserve Guard Jobs (AP) AP - A 1994 law strengthened job protections for National Guard and Reserve troops called to active duty. Here are major provisions of the Uniformed Services Employment and Reemployment Rights Act (USERRA).
World,Sci/Tech,britain plan national id card london invoking a global threat of terrorism the british government announced plan tuesday to introduce national identity card for the first time since the world war ii era,"Britain plans national ID cards London -- Invoking a global threat of terrorism, the British government announced plans Tuesday to introduce national identity cards for the first time since the World War II era."
Business,Sports,karp team wo n't buy fan pier for the second time in less than two month a prospective buyer of the prime fan pier land in south boston ha pulled out of a deal,"Karp team won't buy Fan Pier For the second time in less than two months, a prospective buyer of the prime Fan Pier land in South Boston has pulled out of a deal."
World,Sports,world s oldest man dy aged 113 the world s oldest man who gave up driving at 108 because slow driver annoyed him dy at 113,"World's oldest man dies aged 113 The world's oldest man, who gave up  driving at 108 because ""slow drivers annoyed him"", dies at 113."
Business,Sci/Tech,fbi interview halliburton whistleblower bunnatine greenhouse chief contracting officer of the army corp of engineer is seen in her official undated government photo fbi agent recently spent a day interviewing greenhouse the army contracting,"FBI Interviews Halliburton Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of Engineers, is seen in her official undated government photo. FBI agents recently spent a day interviewing Greenhouse, the Army contracting "
Sci/Tech,Business,e.u regulator approve oracle s peoplesoft bid european union antitrust regulator on tuesday cleared oracle corp s hostile 7.7 billion bid for rival business software maker peoplesoft inc removing one of the last major hurdle to the contested takeover proposal,"E.U. Regulators Approve Oracle's PeopleSoft Bid European Union antitrust regulators on Tuesday cleared Oracle Corp.'s hostile \$7.7 billion bid for rival business software maker PeopleSoft Inc., removing one of the last major hurdles to the contested takeover proposal."
Business,Sports,vanguard cut fee in some college fund new york reuters the vanguard group said on tuesday it ha lowered expense ratio on six portfolio in it 529 college saving plan sponsored by the state of nevada,Vanguard Cuts Fees in Some College Funds  NEW YORK (Reuters) - The Vanguard Group said on Tuesday it  has lowered expense ratios on six portfolios in its 529 College  Savings Plan sponsored by the state of Nevada.
World,Business,fcc proposes 1.2m indecency fine for fox washington federal regulator proposed a record indecency fine of nearly 1.2 million tuesday against fox broadcasting co for an episode of it reality series married by america that included graphic scene from bachelor and bachelorette party,"FCC Proposes \$1.2M Indecency Fine for Fox WASHINGTON - Federal regulators proposed a record indecency fine of nearly \$1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America"" that included graphic scenes from bachelor and bachelorette parties..."
Sci/Tech,World,serial hiv assault verdict expected mon ap ap a verdict will be announced monday in the trial of a man charged with intentionally exposing 17 woman to hiv a county judge said,"Serial HIV Assault Verdict Expected Mon. (AP) AP - A verdict will be announced Monday in the trial of a man charged with intentionally exposing 17 women to HIV, a county judge said."
Business,Sci/Tech,aol push into internet shopping looking for new way to boost it revenue america online is launching an online shopping service that won 39 t require an aol account to access,"AOL pushes into Internet shopping Looking for new ways to boost its revenue, America Online is launching an online shopping service that won #39;t require an AOL account to access."
World,Sports,live olympics day four richard fauld and stephen parry are going for gold for great britain on day four in athens,Live: Olympics day four Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.
World,Business,apec minister urge new effort on trade talk pacific rim trading nation said on wednesday they should pool their influence to energize talk to free up world trade a trade and foreign minister from the 21-member asia-pacific,APEC Ministers Urge New Effort on Trade Talks Pacific Rim trading nations said on Wednesday they should pool their influence to energize talks to free up world trade. As trade and foreign ministers from the 21-member Asia-Pacific 
Business,World,german finance professional grow sharply ap ap german finance professional grew sharply more pessimistic about the country s economic growth outlook fearing that the euro s record high against the u.s dollar will weigh on export a monthly survey showed tuesday,"German Finance Professionals Grow Sharply (AP) AP - German finance professionals grew sharply more pessimistic about the country's economic growth outlook, fearing that the euro's record highs against the U.S. dollar will weigh on exports, a monthly survey showed Tuesday."
Business,Sci/Tech,fed kick off digital tv consumer campaign washington it 39 s one of the biggest technical change in television since color tv the digital transition and because many american remain in the dark about it federal regulator began an education campaign monday to enlighten them,"Feds kick off digital TV consumer campaign WASHINGTON - It #39;s one of the biggest technical changes in television since color TV: the digital transition. And because many Americans remain in the dark about it, federal regulators began an education campaign Monday to enlighten them."
Business,Sci/Tech,deal ha s2io champing at the gigabit ottawa a local firm that say it can help shrink backup time at large data centre is growing it business thanks to an alliance with sun microsystems inc,Deal has S2io champing at the gigabit OTTAWA -- A local firm that says it can help shrink backup times at large data centres is growing its business thanks to an alliance with Sun Microsystems Inc.
World,Sports,live olympics day four richard fauld and stephen parry are going for gold for great britain on day four in athens,Live: Olympics day four Richard Faulds and Stephen Parry are going for gold for Great Britain on day four in Athens.
World,Business,argentina get china investment china is to invest nearly 20bn 11bn in argentina over the next 10 year argentine official say,"Argentina gets China investment China is to invest nearly \$20bn (11bn) in Argentina over the next 10 years, Argentine officials say."
World,Sports,schrder adopts russian orphan three-year-old victoria from st petersburg ha been living at the schrders 39 family home in hanover in northern germany for several week,"Schrder adopts Russian orphan Three-year-old Victoria, from St Petersburg, has been living at the Schrders #39; family home in Hanover in northern Germany for several weeks. "
Sci/Tech,World,hurricane ivan slam u.s gulf coast hurricane ivan roared into the gulf coast near mobile alabama early this morning with peak wind exceeding 125 mile an hour 200 kilometer an hour,"Hurricane Ivan Slams U.S. Gulf Coast Hurricane Ivan roared into the Gulf Coast near Mobile, Alabama, early this morning with peak winds exceeding 125 miles an hour (200 kilometers an hour)."
Business,Sci/Tech,with work dana-farber learns from 94 mistake nurse teresa mazeika ha known the woman knitting in the blue reclining chair for month but she asks carolyn harlow her name and birthday anyway a she approach with chemotherapy for harlow s blood cancer mazeika a 17-year nursing veteran at dana-farber cancer institute is n't taking any chance that she is about to give the drug to the wrong patient,"With work, Dana-Farber learns from '94 mistakes Nurse Teresa Mazeika has known the woman knitting in the blue reclining chair for months. But she asks Carolyn Harlow her name and birthday anyway, as she approaches with chemotherapy for Harlow's blood cancer. Mazeika, a 17-year nursing veteran at Dana-Farber Cancer Institute, isn't taking any chances that she is about to give the drug to the wrong patient."
Business,World,world brief london a man wielding a machete and a knife attacked two security guard at the building housing the headquarters of the british domestic intelligence service mi5 on friday police said,"World briefs LONDON - A man wielding a machete and a knife attacked two security guards at the building housing the headquarters of the British domestic intelligence service MI5 on Friday, police said."
Sci/Tech,Business,file-sharers the eye of justice are upon you president bush like to project the swashbuckling image but this week it wa the folk over at the justice department who formed the posse to go after the evildoer the one on the internet,"File-Sharers, the Eyes of Justice Are Upon You President Bush likes to project the swashbuckling image, but this week it was the folks over at the Justice Department who formed the posse to go after the evildoers -- the ones on the Internet."
World,Sports,unknown nesterenko make world headline reuters reuters belarus yuliya nesterenko won the top\women s athletics gold medal at the olympics on saturday triumphing over a field stripped of many big name because of\doping woe to win the 100 meter,"Unknown Nesterenko Makes World Headlines (Reuters) Reuters - Belarus' Yuliya Nesterenko won the top\women's athletics gold medal at the Olympics on Saturday,\triumphing over a field stripped of many big names because of\doping woes to win the 100 meters."
Business,Sci/Tech,"opel to cut payroll by 9,500 opel get by without layoff reader taking in these and similar headline earlier this week were well advised to read the fine print","Opel to cut payroll by 9,500 Opel gets by without layoffs. Readers taking in these and similar headlines earlier this week were well advised to read the fine print."
Business,Sci/Tech,nextel and sprint in talk on possible merger nextel and sprint are in talk that could lead to a merger between the two mobile phone operator source close to the discussion said on thursday,"Nextel and Sprint in talks on possible merger Nextel and Sprint are in talks that could lead to a merger between the two mobile phone operators, sources close to the discussions said on Thursday."
Business,World,fbi interview halliburton whistleblower bunnatine greenhouse chief contracting officer of the army corp of engineer is seen in her official undated government photo fbi agent recently spent a day interviewing greenhouse the army contracting,"FBI Interviews Halliburton Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of Engineers, is seen in her official undated government photo. FBI agents recently spent a day interviewing Greenhouse, the Army contracting "
Sci/Tech,Business,china s lenovo to buy ibm s pc business tokyo china s lenovo group ltd signed a definitive agreement on wednesday to acquire ibm corp s personal computing division lenovo will pay u 1.25 billion in cash for the business which is expected to transform it into the world s number three pc maker the company announced,"China's Lenovo to buy IBM's PC business TOKYO - China's Lenovo Group Ltd. signed a definitive agreement on Wednesday to acquire IBM Corp.'s personal computing division. Lenovo will pay US\$1.25 billion in cash for the business, which is expected to transform it into the world's number three PC maker, the companies announced."
Sports,Business,study athletic success doesn 39 t pay off in donation success in big-time sport ha little if any effect on a college 39 s alumnus donation or the academic quality of it applicant according to a study made under the direction of the knight commission on intercollegiate athletics,"Study: Athletic success doesn #39;t pay off in donations Success in big-time sports has little, if any, effect on a college #39;s alumni donations or the academic quality of its applicants, according to a study made under the direction of the Knight Commission on Intercollegiate Athletics."
Business,Sci/Tech,easymobile launch set for march denmark 39 s leading telecom operator tdc say it will launch a low-budget mobile telephone operator dubbed quot easymobile quot with mobile network operator t-mobile in britain in march 2005,EasyMobile launch set for March Denmark #39;s leading telecoms operator TDC says it will launch a low-budget mobile telephone operator dubbed  quot;easyMobile quot; with mobile network operator T-Mobile in Britain in March 2005.
Sci/Tech,Business,sign of a glut and lower price on thin tv s dont buy that high-definition tv yet competition may force the price down further,Signs of a Glut and Lower Prices on Thin TV's Dont buy that high-definition TV yet. Competition may force the prices down further.
World,Sci/Tech,easygroup close to launching low-cost mobile phone service afp afp easygroup the holding company of no-frills british airline easyjet is close to striking a deal to launch a low-cost mobile telephone service in britain the financial time reported,"EasyGroup close to launching low-cost mobile phone service (AFP) AFP - EasyGroup, the holding company of no-frills British airline easyJet, is close to striking a deal to launch a low-cost mobile telephone service in Britain, the Financial Times reported."
Sci/Tech,Sports,press start for nostalgia like led zeppelin 39 s 39 39 stairway to heaven 39 39 and lynyrd skynyrd 39 s 39 39 freebird 39 39 classic video game like frogger and pong can bring back an entire era,"PRESS START FOR NOSTALGIA Like Led Zeppelin #39;s  #39; #39;Stairway to Heaven #39; #39; and Lynyrd Skynyrd #39;s  #39; #39;Freebird, #39; #39; classic video games like Frogger and Pong can bring back an entire era."
World,Business,safety group closely echo rail industry document show that the nation s most influential rail-safety group is tightly bound to the railroad industry,Safety Group Closely Echoes Rail Industry Documents show that the nation's most influential rail-safety group is tightly bound to the railroad industry.
Business,Sports,bank look to block glazer bid the financial time claim nomura the japanese bank is involved in a plan to raise 200m to block a takeover of man utd by malcolm glazer,"Bank 'looks to block Glazer bid' The Financial Times claims Nomura, the Japanese bank, is involved in a plan to raise 200m to block a takeover of Man Utd by Malcolm Glazer."
World,Business,mich elephant get therapy for arthritis royal oak mich like any patient wanda need positive reinforcement to wrestle through her physical therapy,"Mich. Elephant Gets Therapy for Arthritis ROYAL OAK, Mich. - Like any patient, Wanda needs positive reinforcement to wrestle through her physical therapy..."
Sports,World,calvin murphy removed a rocket broadcaster murphy will go to trial nov 4 on charge he molested his daughter a state district judge said tuesday murphy is charged with three count of indecency with a child and three count of aggravated sexual assault punishable by up to life in prison,"Calvin Murphy removed as Rockets broadcaster Murphy will go to trial Nov. 4 on charges he molested his daughters, a state district judge said Tuesday. Murphy is charged with three counts of indecency with a child and three counts of aggravated sexual assault, punishable by up to life in prison."
World,Business,revolving door in aylwin b lewis president of yum brand a chief executive of kmart,"Revolving Door  &lt;em&gt; IN&lt;/em&gt;&lt;br&gt;   Aylwin B. Lewis,  president of Yum Brands, as chief executive of Kmart."
Business,Sci/Tech,mci creditor are target of sec subpoena 11 member of mci inc s former creditor committee asked for document related to confidential communication between the company and it bondholder according to federal bankruptcy court filing,"MCI Creditors Are Target Of  SEC Subpoenas 11 members of MCI Inc.'s former creditors committee asked for documents related to confidential communications between the company and its bondholders, according to federal bankruptcy court filings."
Business,Sports,bank seek court ruling over f1 three bank go to the high court in london seeking a ruling which could lead to bernie ecclestone losing control of formula one racing,Banks seek court ruling over F1 Three banks go to the High Court in London seeking a ruling which could lead to Bernie Ecclestone losing control of Formula One racing.
Sci/Tech,Business,forecaster more hurricane may be on way ivan france and charley delivered three staggering blow to the gulf coast and florida a well a caribbean island nation all in just five week,"Forecasters: More Hurricanes May Be on Way Ivan, Frances and Charley delivered three staggering blows to the Gulf Coast and Florida, as well as Caribbean island nations, all in just five weeks."
World,Sports,men set for sizzling duel in 100 meter athens greece the preliminary in the 100 meter were perhaps just a sample of what s to come sunday when a talented group of qualifier including american shawn crawford justin gatlin and defending champion maurice greene will try to turn their competition into the fastest show at the athens game five men broke 10 second in qualifying saturday led by crawford s time of 9.89,"Men Set for Sizzling Duel in 100 Meters ATHENS, Greece - The preliminaries in the 100 meters were perhaps just a sample of what's to come Sunday, when a talented group of qualifiers - including Americans Shawn Crawford, Justin Gatlin and defending champion Maurice Greene - will try to turn their competition into the fastest show at the Athens Games.    Five men broke 10 seconds in qualifying Saturday, led by Crawford's time of 9.89..."
Sci/Tech,World,strong hurricane roar over bahamas toward florida reuters reuters hurricane france battered the\southeastern bahamas island with 140 mph wind on wednesday as\it roared toward the united state and put million of people\on alert along florida s heavily populated east coast,Strong Hurricane Roars Over Bahamas Toward Florida (Reuters) Reuters - Hurricane Frances battered the\southeastern Bahamas islands with 140 mph winds on Wednesday as\it roared toward the United States and put millions of people\on alert along Florida's heavily populated east coast.
Business,World,u may have new case of mad cow disease washington reuters a final test is likely to confirm a second u.s case of mad cow disease expert said on thursday though they see a small possibility the animal which tested inconclusive in two preliminary test could be given a clean bill of health,"US May Have New Case of Mad Cow Disease  WASHINGTON (Reuters) - A final test is likely to confirm a  second U.S. case of mad cow disease, experts said on Thursday,  though they see a small possibility the animal, which tested  ""inconclusive"" in two preliminary tests, could be given a clean  bill of health."
Sci/Tech,World,dog in training to sniff out cancer expert have trained unwanted dog into supersniffers that can detect drug or bomb now they re focusing on a new threat 151 prostate cancer,Dogs in Training to Sniff Out Cancer Experts have trained unwanted dogs into supersniffers that can detect drugs or bombs. Now they're focusing on a new threat #151;prostate cancer.
Business,World,dominican swift step into crisis santo domingo dominican republic when sandro batista smashed his banana truck into a tree in april leaving him with two hideously shattered leg and a broken arm his orthopedic surgeon sent his sister shopping,"Dominicans' Swift Step Into Crisis SANTO DOMINGO, Dominican Republic -- When Sandro Batista smashed his banana truck into a tree in April, leaving him with two hideously shattered legs and a broken arm, his orthopedic surgeon sent his sister shopping."
Sci/Tech,Business,is peoplesoft waiting for the right price a company board member testifies in trial that a sale would be possible if oracle ups it offer,Is PeopleSoft waiting for the right price? A company board member testifies in trial that a sale would be possible if Oracle ups its offer.
Business,Sci/Tech,crunch time for biotech company washington area biotech company will face pivotal moment this year finding out whether key product work before money dry up fending off competition from bigger company and perhaps filing to go public,"Crunch Time for Biotech Companies Washington area biotech companies will face pivotal moments this year, finding out whether key products work before money dries up, fending off competition from bigger companies,  and, perhaps filing to go public."
Business,World,cocoa farmer issue strike threat union are threatening a general strike in the ivory coast in a protest against the price farmer are paid for their cocoa supply,Cocoa farmers issue strike threat Unions are threatening a general strike in the Ivory Coast in a protest against the prices farmers are paid for their cocoa supplies.
Business,Sci/Tech,do-not-call bill could be introduced today the federal government hope to introduce legislation today to establish a do-not-call registry for consumer who want to stop endless telemarketing pitch,Do-not-call bill could be introduced today The federal government hopes to introduce legislation today to establish a do-not-call registry for consumers who want to stop endless telemarketing pitches.
Business,World,saudi arabia qatar kuwait still risky investment study afp afp investing remains risky in saudi arabia qatar and kuwait notably because the presence of u force in the region make these country vulnerable to terrorist attack a security consulting firm said,"Saudi Arabia, Qatar, Kuwait still risky investments: study (AFP) AFP - Investing remains risky in Saudi Arabia, Qatar and Kuwait, notably because the presence of US forces in the region makes these countries vulnerable to terrorist attacks, a security consulting firm said."
Business,World,woman s death probed public health official are investigating why a 38-year-old woman died two week after undergoing gastric bypass surgery at saint anne s hospital in fall river the hospital ha stopped offering the surgery during the state probe and an internal review,Woman's death probed Public health officials are investigating why a 38-year-old woman died two weeks after undergoing gastric bypass surgery at Saint Anne's Hospital in Fall River. The hospital has stopped offering the surgery during the state probe and an internal review.
World,Sports,sri lanka off to positive start kumar sangakkara s unbeaten fifty revives sri lanka s chance against pakistan,Sri Lanka off to positive start Kumar Sangakkara's unbeaten fifty revives Sri Lanka's chances against Pakistan.
Sci/Tech,Business,va biotech look to md for inspiration business and education leader in northern virginia are working hard to lure biotechnology company but for a daunting reminder of how far they need to go all they have to do is look at neighboring maryland the washington post,"Va. Biotech Looks to Md. For Inspiration Business and education leaders in Northern Virginia are working hard to lure biotechnology companies. But for a daunting reminder of how far they need to go, all they have to do is look at neighboring Maryland. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
Business,Sci/Tech,northrop grumman get 408 million pact defense contractor northrop grumman corp on monday said it received a 10-year 408 million army contract to provide simulated battle command training support to army corp commander the latest award in,"Northrop Grumman Gets \$408 Million Pact Defense contractor Northrop Grumman Corp. on Monday said it received a 10-year, \$408 million Army contract to provide simulated battle command training support to Army corps commanders - the latest award in "
